Total_Income,Total_Food_Expenditure,Restaurant_and_hotels_Expenditure,Alcoholic_Beverages_and_Tobacco_Expenditure,Clothing_Footwear_and_Other_Wear_Expenditure,House_Rent__Water_and_Electricity_Expenditure,Medical_Care_Expenditure,Transportation_Expenditure,Communication_Expenditure,Education_Expenditure,Miscellaneous_Goods_and_Services_Expenditure,Total_Expenses,Savings
1099702.0,353399.0,94940.0,3726.0,14300.0,268440.0,8344.0,42702.0,13200.0,50.0,35334.0,834435.0,265267.0
429412.0,157035.0,35420.0,0.0,4500.0,99738.0,1288.0,10848.0,3300.0,0.0,14610.0,326739.0,102673.0
409588.0,226083.0,38900.0,234.0,4600.0,139020.0,11380.0,38478.0,5400.0,0.0,22710.0,486805.0,-77217.0
944310.0,318534.0,65810.0,8298.0,17850.0,294258.0,2236.0,43968.0,25800.0,55400.0,42876.0,875030.0,69280.0
516872.0,303118.0,61140.0,0.0,1850.0,113520.0,7309.0,53478.0,6900.0,16900.0,29904.0,594119.0,-77247.0
215412.0,188196.0,23020.0,1820.0,6280.0,61494.0,1457.0,15330.0,3060.0,1590.0,15966.0,318213.0,-102801.0
165204.0,126634.0,5020.0,0.0,2450.0,86130.0,5104.0,7326.0,1800.0,0.0,7206.0,241670.0,-76466.0
347418.0,166905.0,22250.0,0.0,5220.0,70338.0,1934.0,12192.0,5118.0,0.0,24840.0,308797.0,38621.0
183600.0,118997.0,12890.0,9770.0,1390.0,68040.0,1710.0,5160.0,4146.0,0.0,10944.0,233047.0,-49447.0
263820.0,219099.0,26715.0,7743.0,1225.0,113790.0,0.0,14892.0,2862.0,0.0,8328.0,394654.0,-130834.0
55028.0,100151.0,8310.0,0.0,2784.0,45720.0,0.0,828.0,0.0,0.0,4452.0,162245.0,-107217.0
597448.0,134503.0,8150.0,9955.0,2050.0,80340.0,0.0,1938.0,2538.0,0.0,7848.0,247322.0,350126.0
217736.0,178626.0,26590.0,3255.0,2480.0,59280.0,1545.0,12168.0,2940.0,6260.0,12540.0,305684.0,-87948.0
306600.0,229619.0,33580.0,450.0,4380.0,55188.0,1635.0,29514.0,5700.0,0.0,22416.0,382482.0,-75882.0
155008.0,48320.0,36506.0,0.0,2060.0,141864.0,22800.0,0.0,0.0,0.0,3888.0,255438.0,-100430.0
164260.0,141794.0,7700.0,3253.0,1030.0,51288.0,400.0,1212.0,468.0,140.0,7440.0,214725.0,-50465.0
99400.0,163713.0,15870.0,5306.0,2000.0,51084.0,0.0,864.0,0.0,0.0,10782.0,249619.0,-150219.0
307346.0,103455.0,5280.0,9677.0,1410.0,60054.0,0.0,36.0,0.0,0.0,4356.0,184268.0,123078.0
257736.0,162358.0,26490.0,0.0,3280.0,95400.0,2019.0,9954.0,3600.0,2480.0,19596.0,325177.0,-67441.0
332108.0,221021.0,38370.0,14777.0,2890.0,100182.0,4335.0,15672.0,2940.0,19060.0,25626.0,444873.0,-112765.0
191886.0,115140.0,38700.0,724.0,3670.0,78150.0,2672.0,10092.0,2082.0,0.0,18600.0,269830.0,-77944.0
202652.0,128823.0,26600.0,0.0,2590.0,80454.0,1125.0,8112.0,2340.0,0.0,14454.0,264498.0,-61846.0
535974.0,160162.0,7000.0,0.0,10829.0,74130.0,4485.0,10140.0,12192.0,0.0,18912.0,297850.0,238124.0
184288.0,194059.0,55404.0,0.0,1130.0,49740.0,2330.0,10512.0,5940.0,380.0,11616.0,331111.0,-146823.0
393892.0,325053.0,50580.0,0.0,14150.0,107442.0,8240.0,15444.0,8082.0,600.0,21252.0,550843.0,-156951.0
269666.0,232156.0,33735.0,3732.0,2660.0,116688.0,275.0,23922.0,6558.0,9250.0,21510.0,450486.0,-180820.0
232900.0,183011.0,21980.0,4160.0,2300.0,117930.0,1800.0,10398.0,5718.0,15980.0,11082.0,374359.0,-141459.0
473480.0,283475.0,40440.0,12024.0,4100.0,149772.0,1700.0,12228.0,6264.0,33770.0,16776.0,560549.0,-87069.0
1711388.0,382068.0,41650.0,508.0,14830.0,261000.0,13664.0,99000.0,17688.0,50800.0,53730.0,934938.0,776450.0
766150.0,257678.0,83874.0,0.0,2784.0,60438.0,7154.0,38946.0,22320.0,7180.0,41124.0,521498.0,244652.0
956184.0,401114.0,76174.0,1256.0,4230.0,156162.0,9080.0,62196.0,39990.0,0.0,55464.0,805666.0,150518.0
425729.0,298802.0,20150.0,8635.0,2680.0,66720.0,1515.0,54774.0,10680.0,1500.0,41064.0,506520.0,-80791.0
175200.0,150565.0,18210.0,3736.0,1885.0,101292.0,338.0,13962.0,5340.0,29390.0,10248.0,334966.0,-159766.0
1762700.0,329362.0,80550.0,2895.0,42890.0,561120.0,4566.0,70242.0,41484.0,90800.0,49728.0,1273637.0,489063.0
1222016.0,407639.0,84850.0,16843.0,11249.0,278220.0,21210.0,52902.0,16788.0,12100.0,28896.0,930697.0,291319.0
559804.0,296002.0,9720.0,724.0,3820.0,121788.0,6456.0,1200.0,5340.0,10150.0,6438.0,461638.0,98166.0
436354.0,212851.0,20785.0,0.0,6310.0,68550.0,1234.0,7716.0,7800.0,1240.0,11178.0,337664.0,98690.0
461742.0,178532.0,14080.0,0.0,5765.0,145740.0,19395.0,12564.0,5862.0,0.0,15342.0,397280.0,64462.0
287135.0,141248.0,37425.0,9980.0,6055.0,197238.0,330.0,972.0,7398.0,0.0,10134.0,410780.0,-123645.0
381848.0,239477.0,26890.0,2696.0,820.0,36450.0,11294.0,29526.0,9498.0,1900.0,30522.0,389073.0,-7225.0
182623.0,215321.0,2715.0,614.0,1720.0,29406.0,3330.0,12210.0,2520.0,17470.0,5442.0,290748.0,-108125.0
90992.0,129674.0,1400.0,4966.0,270.0,24102.0,240.0,5388.0,480.0,180.0,5466.0,172166.0,-81174.0
214362.0,115687.0,5370.0,1742.0,1870.0,15756.0,0.0,2898.0,792.0,11058.0,4974.0,160147.0,54215.0
153152.0,146441.0,1400.0,1334.0,230.0,16440.0,120.0,600.0,570.0,970.0,6126.0,174231.0,-21079.0
56820.0,107066.0,5020.0,0.0,1875.0,14532.0,0.0,0.0,0.0,830.0,2706.0,132029.0,-75209.0
182758.0,246996.0,8489.0,2910.0,5356.0,20778.0,430.0,4698.0,1098.0,8115.0,10200.0,309070.0,-126312.0
227248.0,218593.0,12670.0,0.0,2310.0,25080.0,8288.0,17922.0,2586.0,4640.0,6906.0,298995.0,-71747.0
355594.0,102870.0,0.0,3908.0,3450.0,35466.0,4780.0,4902.0,2760.0,0.0,7614.0,165750.0,189844.0
97801.0,165493.0,7530.0,1804.0,540.0,19026.0,41.0,3600.0,612.0,1195.0,9384.0,209225.0,-111424.0
162646.0,235932.0,11720.0,2744.0,5375.0,21390.0,2055.0,3084.0,1860.0,3540.0,7248.0,294948.0,-132302.0
89146.0,25332.0,956.0,0.0,1330.0,8400.0,0.0,7200.0,0.0,0.0,1032.0,44250.0,44896.0
421209.0,277825.0,43200.0,17202.0,8077.0,35208.0,8388.0,17406.0,3750.0,0.0,13782.0,424838.0,-3629.0
551838.0,202856.0,3600.0,3390.0,10330.0,65358.0,1150.0,6786.0,6528.0,131900.0,29004.0,460902.0,90936.0
37116.0,23327.0,310.0,0.0,135.0,16380.0,4130.0,0.0,0.0,0.0,4830.0,49112.0,-11996.0
69235.0,47127.0,23500.0,3494.0,3060.0,11358.0,66.0,1860.0,0.0,0.0,2184.0,92649.0,-23414.0
156753.0,124470.0,20290.0,9460.0,8990.0,13926.0,4507.0,22440.0,5040.0,2790.0,20988.0,232901.0,-76148.0
163575.0,58905.0,780.0,73.0,2735.0,20160.0,56718.0,24168.0,120.0,0.0,14622.0,178281.0,-14706.0
179386.0,90970.0,1120.0,0.0,3580.0,23760.0,12460.0,10800.0,0.0,0.0,4518.0,147208.0,32178.0
429743.0,127411.0,22220.0,4706.0,3290.0,30540.0,10000.0,6960.0,3600.0,0.0,34092.0,242819.0,186924.0
6479195.0,271746.0,86000.0,1690.0,11710.0,99636.0,5520.0,25260.0,7200.0,8150.0,29256.0,546168.0,5933027.0
900120.0,168364.0,11020.0,23098.0,9990.0,38010.0,403.0,6258.0,2940.0,3181.0,9486.0,272750.0,627370.0
236292.0,249282.0,18050.0,6574.0,1910.0,32484.0,360.0,12480.0,720.0,20020.0,14208.0,356088.0,-119796.0
52582.0,32339.0,0.0,2172.0,910.0,10500.0,3015.0,360.0,4140.0,0.0,5754.0,59190.0,-6608.0
64122.0,81723.0,1030.0,0.0,2320.0,12240.0,3240.0,1440.0,0.0,867.0,2370.0,105230.0,-41108.0
84408.0,127241.0,4080.0,0.0,1375.0,13590.0,262.0,1320.0,360.0,980.0,2880.0,152088.0,-67680.0
448429.0,194481.0,6400.0,7240.0,4425.0,60576.0,1447.0,3378.0,3000.0,0.0,9102.0,290049.0,158380.0
36619.0,74457.0,1500.0,1810.0,1245.0,7320.0,26250.0,5358.0,888.0,0.0,4428.0,123256.0,-86637.0
418643.0,149209.0,60540.0,1690.0,3690.0,43356.0,204.0,12480.0,3000.0,6920.0,20394.0,301483.0,117160.0
63795.0,134840.0,15860.0,0.0,3330.0,11580.0,48088.0,8220.0,768.0,13840.0,5670.0,242196.0,-178401.0
150712.0,169356.0,38900.0,1711.0,1470.0,16200.0,2200.0,13200.0,1128.0,26960.0,6132.0,277257.0,-126545.0
60818.0,67628.0,0.0,2172.0,750.0,25980.0,4370.0,840.0,0.0,0.0,456.0,102196.0,-41378.0
428267.0,216597.0,10270.0,8667.0,7925.0,106980.0,840.0,8802.0,1506.0,2950.0,9654.0,374191.0,54076.0
79106.0,66402.0,210.0,4255.0,325.0,21630.0,300.0,960.0,1680.0,0.0,1860.0,97622.0,-18516.0
72610.0,79655.0,7060.0,5206.0,1295.0,15078.0,166.0,1662.0,0.0,6660.0,3468.0,120250.0,-47640.0
188130.0,170879.0,13625.0,3250.0,3675.0,18012.0,8163.0,5100.0,768.0,4605.0,10056.0,238133.0,-50003.0
1129342.0,453826.0,35750.0,0.0,23470.0,176310.0,12420.0,37914.0,16800.0,7580.0,28740.0,792810.0,336532.0
192025.0,200560.0,23780.0,0.0,2595.0,27498.0,853.0,9990.0,3960.0,21570.0,9642.0,300448.0,-108423.0
199419.0,289957.0,4495.0,0.0,9425.0,72474.0,4635.0,18498.0,1920.0,2050.0,5082.0,408536.0,-209117.0
112109.0,147979.0,6725.0,2210.0,2405.0,22260.0,378.0,1260.0,1080.0,1320.0,4230.0,189847.0,-77738.0
65301.0,66507.0,0.0,8488.0,200.0,6096.0,100.0,774.0,0.0,0.0,6354.0,88519.0,-23218.0
162998.0,97587.0,0.0,7510.0,8425.0,34242.0,1050.0,2358.0,960.0,0.0,4962.0,157094.0,5904.0
63968.0,42393.0,3315.0,905.0,3125.0,10920.0,92.0,360.0,0.0,14170.0,3540.0,78820.0,-14852.0
131015.0,152636.0,4670.0,8250.0,4217.0,21636.0,712.0,300.0,384.0,5125.0,8088.0,206018.0,-75003.0
112627.0,60151.0,9050.0,0.0,1440.0,48840.0,0.0,1200.0,0.0,0.0,1380.0,122061.0,-9434.0
76696.0,99733.0,1360.0,0.0,390.0,15180.0,124.0,0.0,0.0,200.0,2910.0,119897.0,-43201.0
178366.0,119317.0,1110.0,0.0,850.0,21276.0,1115.0,3546.0,1620.0,1950.0,6714.0,157498.0,20868.0
610057.0,327429.0,14460.0,2724.0,10813.0,185244.0,5454.0,14892.0,2364.0,56645.0,40128.0,660153.0,-50096.0
161676.0,161284.0,5606.0,7850.0,3467.0,39060.0,3770.0,3984.0,1488.0,1660.0,6294.0,234463.0,-72787.0
126860.0,148540.0,6590.0,1186.0,3450.0,29586.0,4880.0,5856.0,996.0,3125.0,10074.0,214283.0,-87423.0
96183.0,135237.0,8257.0,0.0,1640.0,27426.0,7932.0,2040.0,768.0,965.0,8724.0,192989.0,-96806.0
170707.0,160811.0,24805.0,5478.0,5065.0,36558.0,0.0,12768.0,4200.0,22920.0,13908.0,286513.0,-115806.0
314110.0,210635.0,15200.0,546.0,3860.0,38502.0,2113.0,1416.0,2274.0,9630.0,21414.0,305590.0,8520.0
163622.0,144354.0,5380.0,0.0,6616.0,26430.0,5495.0,5760.0,2100.0,3840.0,10002.0,209977.0,-46355.0
999185.0,98545.0,320.0,750.0,1150.0,151890.0,43539.0,7044.0,4398.0,0.0,29442.0,337078.0,662107.0
172225.0,148756.0,32900.0,954.0,2175.0,26256.0,196.0,2052.0,1248.0,14600.0,8196.0,237333.0,-65108.0
169130.0,185783.0,7330.0,2630.0,8940.0,59838.0,5365.0,10368.0,2136.0,1591.0,13386.0,297367.0,-128237.0
184350.0,83855.0,250.0,1674.0,2375.0,57966.0,1240.0,17982.0,1920.0,0.0,10848.0,178110.0,6240.0
50201.0,45061.0,80.0,1265.0,860.0,33684.0,1026.0,2940.0,972.0,0.0,6624.0,92512.0,-42311.0
138388.0,104732.0,520.0,6008.0,1100.0,32172.0,25.0,1500.0,720.0,0.0,1764.0,148541.0,-10153.0
600995.0,304800.0,9100.0,1920.0,8708.0,34800.0,2100.0,14046.0,5982.0,3070.0,22926.0,407452.0,193543.0
2073987.0,396522.0,12900.0,5590.0,24875.0,601398.0,40898.0,21306.0,21498.0,63800.0,78924.0,1267711.0,806276.0
235580.0,210000.0,2100.0,0.0,7000.0,24582.0,10753.0,28302.0,2712.0,7330.0,7692.0,300471.0,-64891.0
172870.0,222385.0,1420.0,4943.0,7140.0,25410.0,0.0,1200.0,2730.0,0.0,6498.0,271726.0,-98856.0
735818.0,314811.0,54220.0,11400.0,11723.0,108264.0,2727.0,52164.0,9702.0,21130.0,18432.0,604573.0,131245.0
146002.0,123678.0,0.0,5484.0,605.0,22074.0,0.0,1068.0,0.0,404.0,1716.0,155029.0,-9027.0
113968.0,170186.0,0.0,0.0,1173.0,26880.0,1637.0,1968.0,1440.0,360.0,4200.0,207844.0,-93876.0
226706.0,232620.0,0.0,16292.0,2645.0,19578.0,11950.0,5742.0,5322.0,2769.0,3570.0,300488.0,-73782.0
261026.0,194909.0,390.0,325.0,2025.0,49728.0,3940.0,900.0,12120.0,2950.0,12810.0,280097.0,-19071.0
291404.0,340322.0,1820.0,4570.0,5937.0,86370.0,4134.0,5244.0,2340.0,490.0,9066.0,460293.0,-168889.0
609437.0,248995.0,67400.0,11365.0,4466.0,52806.0,2280.0,17802.0,5340.0,41400.0,45558.0,497412.0,112025.0
132818.0,140337.0,2860.0,13620.0,2935.0,27174.0,317.0,6420.0,348.0,915.0,9030.0,203956.0,-71138.0
177995.0,187962.0,1040.0,6474.0,1380.0,18402.0,797.0,552.0,210.0,707.0,6498.0,224022.0,-46027.0
242833.0,188809.0,520.0,3094.0,1980.0,30996.0,3255.0,4620.0,858.0,220.0,11634.0,245986.0,-3153.0
142840.0,74137.0,1082.0,0.0,1450.0,97566.0,1250.0,5166.0,0.0,0.0,5550.0,186201.0,-43361.0
144327.0,147597.0,90.0,240.0,1260.0,34098.0,3499.0,6360.0,252.0,0.0,2634.0,196030.0,-51703.0
431282.0,169439.0,8000.0,1268.0,6760.0,37134.0,4276.0,15162.0,1950.0,21730.0,26850.0,292569.0,138713.0
79724.0,101246.0,30.0,2196.0,1905.0,13644.0,90.0,1800.0,156.0,700.0,4698.0,126465.0,-46741.0
123109.0,92108.0,14410.0,5305.0,980.0,55068.0,120.0,2082.0,1680.0,10310.0,4626.0,186689.0,-63580.0
98030.0,113615.0,5060.0,950.0,1657.0,24102.0,90.0,3978.0,546.0,8940.0,4824.0,163762.0,-65732.0
57674.0,88006.0,100.0,7615.0,790.0,8940.0,0.0,522.0,192.0,420.0,1398.0,107983.0,-50309.0
170368.0,54424.0,9100.0,0.0,2784.0,13650.0,127552.0,1500.0,0.0,0.0,468.0,209478.0,-39110.0
285658.0,167483.0,0.0,5060.0,630.0,51480.0,0.0,990.0,582.0,0.0,3336.0,229561.0,56097.0
108009.0,140477.0,780.0,5195.0,1440.0,20952.0,1867.0,282.0,0.0,255.0,1308.0,172556.0,-64547.0
408290.0,313208.0,19667.0,6555.0,17030.0,44520.0,240.0,10854.0,1020.0,27467.0,36528.0,477089.0,-68799.0
274276.0,151324.0,9400.0,0.0,6590.0,59328.0,13632.0,5082.0,3252.0,29700.0,27660.0,305968.0,-31692.0
141602.0,146994.0,3546.0,720.0,1555.0,26760.0,1634.0,1980.0,1740.0,7770.0,7764.0,200463.0,-58861.0
369720.0,231947.0,15200.0,13675.0,2950.0,52464.0,1541.0,4260.0,1302.0,17880.0,9852.0,351071.0,18649.0
198336.0,185174.0,0.0,15226.0,1910.0,50850.0,900.0,4464.0,948.0,0.0,3582.0,263054.0,-64718.0
194461.0,159097.0,24960.0,14540.0,2383.0,15348.0,50.0,6468.0,5244.0,0.0,7950.0,236040.0,-41579.0
337718.0,176805.0,15900.0,4005.0,3099.0,18750.0,1904.0,4980.0,612.0,16210.0,6732.0,248997.0,88721.0
453126.0,127180.0,3600.0,2520.0,4657.0,38136.0,70450.0,21624.0,15780.0,0.0,35364.0,319311.0,133815.0
172693.0,147076.0,1150.0,2080.0,2910.0,15450.0,1055.0,1470.0,1074.0,1840.0,7158.0,181263.0,-8570.0
175384.0,149433.0,7280.0,6750.0,2030.0,17262.0,138.0,9642.0,1188.0,0.0,7626.0,201349.0,-25965.0
178792.0,155808.0,7120.0,3453.0,1060.0,32778.0,490.0,3600.0,3360.0,17826.0,6564.0,232059.0,-53267.0
406448.0,174222.0,20900.0,11213.0,10500.0,78792.0,285.0,14220.0,2520.0,15250.0,13026.0,340928.0,65520.0
77521.0,127178.0,910.0,151.0,680.0,12156.0,260.0,618.0,1392.0,350.0,2580.0,146275.0,-68754.0
268856.0,149792.0,1820.0,200.0,1040.0,24078.0,593.0,1866.0,1020.0,1400.0,11898.0,193707.0,75149.0
617754.0,298957.0,7800.0,900.0,7687.0,180822.0,2202.0,13800.0,6858.0,11000.0,35418.0,565444.0,52310.0
461138.0,272397.0,1300.0,1888.0,2955.0,66588.0,10388.0,12000.0,5916.0,2260.0,19962.0,395654.0,65484.0
175919.0,186338.0,11150.0,5437.0,4175.0,75240.0,105042.0,2898.0,2958.0,0.0,6648.0,399886.0,-223967.0
199770.0,124770.0,60.0,2136.0,3075.0,64356.0,330.0,4500.0,600.0,4890.0,8298.0,213015.0,-13245.0
1382790.0,208887.0,1040.0,1350.0,18951.0,107544.0,18511.0,22338.0,4506.0,0.0,6546.0,389673.0,993117.0
1331548.0,323931.0,1120.0,200.0,16518.0,59454.0,1527.0,45594.0,19524.0,1830.0,165972.0,635670.0,695878.0
84676.0,89092.0,640.0,325.0,625.0,10500.0,33.0,174.0,498.0,375.0,4074.0,106336.0,-21660.0
70541.0,97540.0,820.0,3531.0,1119.0,15600.0,20.0,258.0,480.0,1520.0,3048.0,123936.0,-53395.0
173321.0,210968.0,15.0,4252.0,1600.0,23016.0,17563.0,300.0,1950.0,435.0,8196.0,268295.0,-94974.0
133102.0,89137.0,520.0,330.0,585.0,27468.0,452.0,1422.0,372.0,1350.0,7758.0,129394.0,3708.0
240703.0,199093.0,200.0,18617.0,3080.0,53568.0,16588.0,2802.0,1020.0,20.0,6990.0,301978.0,-61275.0
145507.0,127912.0,260.0,454.0,1205.0,16764.0,21109.0,14730.0,852.0,410.0,5556.0,189252.0,-43745.0
94612.0,88583.0,0.0,75.0,1765.0,41376.0,1420.0,2736.0,1776.0,0.0,6990.0,144721.0,-50109.0
172216.0,201264.0,3200.0,2318.0,2800.0,36168.0,1910.0,10818.0,6000.0,14517.0,5712.0,284707.0,-112491.0
643314.0,316858.0,11180.0,52493.0,11785.0,110982.0,26687.0,10170.0,10140.0,0.0,14082.0,564377.0,78937.0
492704.0,226446.0,5720.0,0.0,3970.0,90180.0,30890.0,6630.0,10080.0,2050.0,47442.0,423408.0,69296.0
169770.0,159722.0,1127.0,8970.0,2600.0,22674.0,4664.0,13998.0,240.0,395.0,3384.0,217774.0,-48004.0
150445.0,243941.0,1300.0,3346.0,795.0,18018.0,594.0,600.0,408.0,3204.0,7116.0,279322.0,-128877.0
570116.0,342609.0,14800.0,24402.0,3900.0,32826.0,1016.0,20232.0,4680.0,14550.0,20928.0,479943.0,90173.0
161414.0,186933.0,3620.0,100.0,1450.0,29082.0,1052.0,4758.0,420.0,7565.0,4284.0,239264.0,-77850.0
48513.0,83356.0,620.0,3187.0,820.0,7002.0,78.0,240.0,0.0,0.0,1722.0,97025.0,-48512.0
80910.0,132176.0,780.0,1514.0,1590.0,7200.0,112.0,702.0,0.0,225.0,3216.0,147515.0,-66605.0
2139405.0,176610.0,18260.0,1265.0,12359.0,721704.0,50378.0,63354.0,26430.0,42442.0,242274.0,1355076.0,784329.0
518237.0,250943.0,3390.0,0.0,4190.0,36888.0,18016.0,4578.0,2040.0,1150.0,8784.0,329979.0,188258.0
18480.0,18031.0,5980.0,0.0,480.0,3510.0,232.0,0.0,0.0,0.0,486.0,28719.0,-10239.0
174092.0,168922.0,2030.0,2925.0,2380.0,24936.0,578.0,2748.0,588.0,1390.0,5856.0,212353.0,-38261.0
109960.0,130129.0,400.0,3680.0,2275.0,25554.0,164.0,1746.0,312.0,1028.0,6138.0,171426.0,-61466.0
263191.0,273303.0,1300.0,12668.0,1205.0,41802.0,205.0,564.0,666.0,690.0,5946.0,338349.0,-75158.0
47563.0,79296.0,600.0,724.0,240.0,17424.0,180.0,246.0,390.0,0.0,1866.0,100966.0,-53403.0
281979.0,143325.0,660.0,5610.0,1230.0,19782.0,135.0,1242.0,708.0,625.0,5358.0,178675.0,103304.0
113752.0,107151.0,1300.0,555.0,570.0,39288.0,210.0,2382.0,552.0,1200.0,2484.0,155692.0,-41940.0
480176.0,167076.0,16620.0,6810.0,997.0,157320.0,14378.0,14142.0,5442.0,8700.0,47352.0,438837.0,41339.0
193080.0,128305.0,50.0,840.0,570.0,37830.0,697.0,3876.0,360.0,460.0,4266.0,177254.0,15826.0
231724.0,202661.0,14780.0,8620.0,7150.0,77244.0,2295.0,10560.0,1716.0,8780.0,19566.0,353372.0,-121648.0
221981.0,207785.0,20560.0,0.0,3774.0,66282.0,2340.0,8094.0,480.0,17467.0,8112.0,334894.0,-112913.0
140622.0,110782.0,1300.0,0.0,2270.0,39840.0,10219.0,5064.0,570.0,1430.0,9450.0,180925.0,-40303.0
184007.0,164148.0,9270.0,4550.0,790.0,61158.0,1494.0,4884.0,804.0,19452.0,9558.0,276108.0,-92101.0
76717.0,51288.0,9100.0,0.0,375.0,47370.0,28.0,42.0,0.0,0.0,552.0,108755.0,-32038.0
188620.0,117590.0,2700.0,0.0,2350.0,31446.0,9925.0,3198.0,714.0,3430.0,3576.0,174929.0,13691.0
57448.0,77541.0,7355.0,1495.0,2460.0,12288.0,110.0,600.0,0.0,0.0,576.0,102425.0,-44977.0
511085.0,212471.0,11500.0,450.0,1784.0,223338.0,1140.0,9192.0,660.0,13456.0,7674.0,481665.0,29420.0
605935.0,289813.0,15920.0,0.0,29660.0,71280.0,22250.0,41664.0,9078.0,70020.0,81672.0,631357.0,-25422.0
281214.0,241792.0,25365.0,3376.0,3820.0,48924.0,16464.0,4206.0,2100.0,9300.0,15576.0,370923.0,-89709.0
863982.0,105443.0,6240.0,19570.0,3855.0,233310.0,31386.0,17124.0,3000.0,0.0,12852.0,432780.0,431202.0
968841.0,273282.0,7840.0,5085.0,21590.0,94746.0,27540.0,28842.0,21954.0,0.0,73170.0,554049.0,414792.0
142888.0,189335.0,3060.0,0.0,1960.0,23136.0,724.0,9630.0,912.0,271.0,7170.0,236198.0,-93310.0
301389.0,181194.0,14060.0,1920.0,5031.0,79944.0,19641.0,17730.0,16140.0,9330.0,18846.0,363836.0,-62447.0
296234.0,220974.0,15320.0,11120.0,2995.0,37578.0,425.0,15198.0,3720.0,8600.0,10770.0,326700.0,-30466.0
1730852.0,510052.0,38000.0,1664.0,37237.0,184536.0,17154.0,62934.0,37590.0,167906.0,138336.0,1195409.0,535443.0
409976.0,165172.0,2600.0,10620.0,10720.0,48162.0,4159.0,5310.0,2862.0,215.0,34818.0,284638.0,125338.0
848813.0,253179.0,6600.0,510.0,7500.0,82230.0,2760.0,29370.0,3378.0,14000.0,44946.0,444473.0,404340.0
267578.0,174829.0,4095.0,2741.0,2274.0,122076.0,3000.0,996.0,492.0,3094.0,8706.0,322303.0,-54725.0
213530.0,180692.0,4140.0,8430.0,9426.0,60468.0,2080.0,6390.0,6114.0,1180.0,9594.0,288514.0,-74984.0
85616.0,118302.0,1080.0,9730.0,3275.0,18156.0,1030.0,342.0,228.0,112.0,2634.0,154889.0,-69273.0
462842.0,175985.0,4100.0,16905.0,7429.0,115518.0,45716.0,26196.0,6240.0,5200.0,39018.0,442307.0,20535.0
436928.0,206608.0,2450.0,10760.0,2029.0,281982.0,2948.0,22716.0,3432.0,12520.0,8184.0,553629.0,-116701.0
317856.0,130611.0,20660.0,0.0,2520.0,110250.0,36600.0,12744.0,2598.0,57200.0,45900.0,419083.0,-101227.0
343984.0,140361.0,2960.0,11285.0,4179.0,269676.0,2899.0,15336.0,960.0,2550.0,11106.0,461312.0,-117328.0
398024.0,178834.0,2280.0,15390.0,6000.0,54030.0,10322.0,6678.0,14304.0,700.0,13212.0,301750.0,96274.0
338110.0,187219.0,5820.0,1050.0,11714.0,41160.0,2456.0,8640.0,37842.0,7448.0,21978.0,325327.0,12783.0
763322.0,209460.0,4600.0,2330.0,8900.0,40314.0,2870.0,7758.0,1380.0,35410.0,8268.0,321290.0,442032.0
171769.0,193490.0,33700.0,540.0,2575.0,26022.0,150.0,4914.0,444.0,514.0,9036.0,271385.0,-99616.0
147010.0,163064.0,35100.0,1200.0,2617.0,31908.0,2060.0,7302.0,630.0,3760.0,3804.0,251445.0,-104435.0
218558.0,139595.0,10610.0,3030.0,1190.0,60678.0,420.0,13116.0,3276.0,16750.0,7164.0,255829.0,-37271.0
1072605.0,291859.0,3100.0,1300.0,72222.0,190596.0,13048.0,145488.0,28788.0,15800.0,20910.0,783111.0,289494.0
455224.0,219219.0,28900.0,7240.0,2800.0,168390.0,2860.0,7500.0,18330.0,121550.0,18270.0,595059.0,-139835.0
227808.0,227684.0,68160.0,7290.0,5699.0,52518.0,5487.0,4542.0,2730.0,850.0,9438.0,384398.0,-156590.0
434080.0,334198.0,54600.0,8460.0,5905.0,82200.0,1421.0,2652.0,5514.0,2100.0,18414.0,515464.0,-81384.0
326956.0,145597.0,1993.0,630.0,2255.0,41502.0,604.0,5184.0,840.0,1000.0,4950.0,204555.0,122401.0
241734.0,124971.0,800.0,2172.0,13890.0,110580.0,5165.0,5874.0,2640.0,1810.0,4404.0,272306.0,-30572.0
938861.0,278743.0,3200.0,1440.0,6286.0,290766.0,79115.0,24900.0,22500.0,21796.0,28530.0,757276.0,181585.0
261195.0,79573.0,520.0,0.0,2719.0,144420.0,37039.0,5340.0,1008.0,0.0,20478.0,291097.0,-29902.0
483710.0,135884.0,1300.0,1043.0,4735.0,63918.0,1022.0,852.0,7914.0,496.0,7524.0,224688.0,259022.0
3243301.0,325355.0,27410.0,0.0,17750.0,550680.0,41304.0,81102.0,12492.0,42550.0,14034.0,1112677.0,2130624.0
212036.0,171687.0,3020.0,1950.0,5540.0,62040.0,1056.0,2880.0,3240.0,1580.0,7380.0,260373.0,-48337.0
379631.0,270234.0,12500.0,520.0,10120.0,63180.0,10510.0,15720.0,7200.0,1280.0,24732.0,415996.0,-36365.0
167711.0,172182.0,1480.0,288.0,2785.0,37800.0,2896.0,7620.0,1500.0,2150.0,6840.0,235541.0,-67830.0
1090640.0,351234.0,39800.0,4468.0,4945.0,114228.0,2630.0,22290.0,6000.0,25670.0,52920.0,624185.0,466455.0
71795.0,93993.0,1680.0,2136.0,3195.0,24300.0,570.0,3132.0,480.0,0.0,4206.0,133692.0,-61897.0
